songID,songName,artistId,popularity,track_href
3BsxNXuxwTqJG33YAYoboB,Nightspots - Live,6DCIj8jNaNpBz8e5oKFPtp,4,https://api.spotify.com/v1/tracks/3BsxNXuxwTqJG33YAYoboB
4CkT6M0PKwqYhJ2Fv9EL5A,Good Times Roll - Live,6DCIj8jNaNpBz8e5oKFPtp,5,https://api.spotify.com/v1/tracks/4CkT6M0PKwqYhJ2Fv9EL5A
7oqzLiHp3lioANSdax78El,Everything I Do (I Do It For You) (Classic Version),3Z02hBLubJxuFJfhacLSDc,37,https://api.spotify.com/v1/tracks/7oqzLiHp3lioANSdax78El
45sqV0WhglbGJswa6SiC0v,Summer of 69 (Classic Version),3Z02hBLubJxuFJfhacLSDc,38,https://api.spotify.com/v1/tracks/45sqV0WhglbGJswa6SiC0v
4UXmNkaf9TmW2gZ2vYs2GO,Heaven (Classic Version),3Z02hBLubJxuFJfhacLSDc,41,https://api.spotify.com/v1/tracks/4UXmNkaf9TmW2gZ2vYs2GO
0Ur8l6XzIAwrCW3lGfbOg9,spaceship,2d3VHzlOEwXvmBdS4pzOPL,44,https://api.spotify.com/v1/tracks/0Ur8l6XzIAwrCW3lGfbOg9
3dOrFCI1BEUjve6QkCMS1v,awakening,2d3VHzlOEwXvmBdS4pzOPL,33,https://api.spotify.com/v1/tracks/3dOrFCI1BEUjve6QkCMS1v
25OaVpfN1aQbofQCXD16re,the only,2d3VHzlOEwXvmBdS4pzOPL,33,https://api.spotify.com/v1/tracks/25OaVpfN1aQbofQCXD16re
25OaVpfN1aQbofQCXD16re,the only,45lorWzrKLxfKlWpV7r9CN,33,https://api.spotify.com/v1/tracks/25OaVpfN1aQbofQCXD16re
25OaVpfN1aQbofQCXD16re,the only,60ciIY5MouLc2Y9n34DJdA,33,https://api.spotify.com/v1/tracks/25OaVpfN1aQbofQCXD16re
25OaVpfN1aQbofQCXD16re,the only,0o0rlxlC3ApLWsxFkUjMXc,33,https://api.spotify.com/v1/tracks/25OaVpfN1aQbofQCXD16re
2BI4HYqLx1CeC5G6ZTDQFD,Falling,7rftfGIYEeZ79sLb58ZBDi,1,https://api.spotify.com/v1/tracks/2BI4HYqLx1CeC5G6ZTDQFD
0HgUJ6Y7bX6DDPpKatAnfy,Killing Me Softly with His Song,7rftfGIYEeZ79sLb58ZBDi,0,https://api.spotify.com/v1/tracks/0HgUJ6Y7bX6DDPpKatAnfy
6PCcble0CWlQkiUsNQXlvY,Everything I Wanted,7rftfGIYEeZ79sLb58ZBDi,0,https://api.spotify.com/v1/tracks/6PCcble0CWlQkiUsNQXlvY
23BO6YozrAXUta1buxFZ80,Humankind,4gzpq5DPGxSnKTe4SA8HAU,68,https://api.spotify.com/v1/tracks/23BO6YozrAXUta1buxFZ80
65OR4ywy8Cgs3FDHK82Idl,Higher Power,4gzpq5DPGxSnKTe4SA8HAU,71,https://api.spotify.com/v1/tracks/65OR4ywy8Cgs3FDHK82Idl
5XU5PMnUJt6qNFcaubEqwG,The Wonder - Live 1988,5UqTO8smerMvxHYA5xsXb6,20,https://api.spotify.com/v1/tracks/5XU5PMnUJt6qNFcaubEqwG
5RfDJ494RONknia8RCGfSS,Hyperstation - Live 1988,5UqTO8smerMvxHYA5xsXb6,22,https://api.spotify.com/v1/tracks/5RfDJ494RONknia8RCGfSS
3HPVKCOtzevxUkc4MU2soR,Brother James - Live 1988,5UqTO8smerMvxHYA5xsXb6,27,https://api.spotify.com/v1/tracks/3HPVKCOtzevxUkc4MU2soR
62FBMYTJKZDtwqHgD2mWON,I'm Your Money - 12'' Extended Version,5PYuBRQMHh7nWmdV076sH9,4,https://api.spotify.com/v1/tracks/62FBMYTJKZDtwqHgD2mWON
5IuUhw9IDZdH1VlbNFL3ZN,Unconditional Oceans,05oH07COxkXKIMt6mIPRee,27,https://api.spotify.com/v1/tracks/5IuUhw9IDZdH1VlbNFL3ZN
1c40ZH8RUrMiZNJe6G6e83,Saving All My Love,05oH07COxkXKIMt6mIPRee,30,https://api.spotify.com/v1/tracks/1c40ZH8RUrMiZNJe6G6e83
18caZA8N646ZYXdMEnTVPj,Rather Be,05oH07COxkXKIMt6mIPRee,35,https://api.spotify.com/v1/tracks/18caZA8N646ZYXdMEnTVPj
3o1jX1mcB2rJRVEQd6TEey,BANGER G,27I5PWQdWQn22l7HACQDih,23,https://api.spotify.com/v1/tracks/3o1jX1mcB2rJRVEQd6TEey
3o1jX1mcB2rJRVEQd6TEey,BANGER G,64ZTkqRJdooCZZcPqpqC7P,23,https://api.spotify.com/v1/tracks/3o1jX1mcB2rJRVEQd6TEey
3o1jX1mcB2rJRVEQd6TEey,BANGER G,6GB1ip1cMehKYjKYnQLpSS,23,https://api.spotify.com/v1/tracks/3o1jX1mcB2rJRVEQd6TEey
5irGn2AVrHkyUNNRARs384,It's No Good - LiVE SPiRiTS,762310PdDnwsDxAQxzQkfX,36,https://api.spotify.com/v1/tracks/5irGn2AVrHkyUNNRARs384
6Qv4IIv6EQCUJdIWyWzDWu,Intro - LiVE SPiRiTS,762310PdDnwsDxAQxzQkfX,35,https://api.spotify.com/v1/tracks/6Qv4IIv6EQCUJdIWyWzDWu
4oWj9AzfGuaIL83cq37Err,Going Backwards - LiVE SPiRiTS,762310PdDnwsDxAQxzQkfX,36,https://api.spotify.com/v1/tracks/4oWj9AzfGuaIL83cq37Err
5gBOWwd3etbwZqJbMK2iK8,Lipstick,5CT7RBitS0e0u78T8tRBWQ,9,https://api.spotify.com/v1/tracks/5gBOWwd3etbwZqJbMK2iK8
3Q8cZ0MeGcOz5vmQ01JMdM,Dreaming,5CT7RBitS0e0u78T8tRBWQ,13,https://api.spotify.com/v1/tracks/3Q8cZ0MeGcOz5vmQ01JMdM
2BRe5rIBee8J2PxsAadbNI,California Dreamin',5CT7RBitS0e0u78T8tRBWQ,10,https://api.spotify.com/v1/tracks/2BRe5rIBee8J2PxsAadbNI
0lReIdYs36MsAAKno9OCtV,Because It's In The Music,6UE7nl9mha6s8z0wFQFIZ2,34,https://api.spotify.com/v1/tracks/0lReIdYs36MsAAKno9OCtV
11u6Qkl4ri0fMWZIQDmFUJ,Missing U,6UE7nl9mha6s8z0wFQFIZ2,43,https://api.spotify.com/v1/tracks/11u6Qkl4ri0fMWZIQDmFUJ
0jC1BtfrbATACVSAi8XNuP,Human Being,6UE7nl9mha6s8z0wFQFIZ2,31,https://api.spotify.com/v1/tracks/0jC1BtfrbATACVSAi8XNuP
0jC1BtfrbATACVSAi8XNuP,Human Being,2vI70V5Tc6jB3d2uzb2UEA,31,https://api.spotify.com/v1/tracks/0jC1BtfrbATACVSAi8XNuP
6NadOEwTp974uxiSVhEteD,Kid,4zVfvSWs6FvSD6B5lQGs2S,8,https://api.spotify.com/v1/tracks/6NadOEwTp974uxiSVhEteD
3jZnq1PcH9O7JmdYZjpf26,Preach,4zVfvSWs6FvSD6B5lQGs2S,4,https://api.spotify.com/v1/tracks/3jZnq1PcH9O7JmdYZjpf26
3GR2z20jHuLoygYVtZa1pq,Big Night,4zVfvSWs6FvSD6B5lQGs2S,7,https://api.spotify.com/v1/tracks/3GR2z20jHuLoygYVtZa1pq
3HQnNQIjQYpYLisOgmvGc7,Joshua Fit the Battle,6ChZ4XGv5LI2ROG00CPb8X,1,https://api.spotify.com/v1/tracks/3HQnNQIjQYpYLisOgmvGc7
4PcZjTQE6iFCClM92N8FQv,Someday,3iZOiekJRywPww4oBCdzY5,1,https://api.spotify.com/v1/tracks/4PcZjTQE6iFCClM92N8FQv
2iuk765LiERSSUfbzD9HUl,"Oh Mary, Don't You Weep",7kAG08GdBKiimEnBdgVQ1c,1,https://api.spotify.com/v1/tracks/2iuk765LiERSSUfbzD9HUl
1NAa5SLZgH2tXhQLWeXUUL,Extraordinary (feat. Sharna Bass),6MDME20pz9RveH9rEXvrOM,40,https://api.spotify.com/v1/tracks/1NAa5SLZgH2tXhQLWeXUUL
1NAa5SLZgH2tXhQLWeXUUL,Extraordinary (feat. Sharna Bass),42A3nZSj9sLXPKpB4YgzSs,40,https://api.spotify.com/v1/tracks/1NAa5SLZgH2tXhQLWeXUUL
7qtxpp3xkyRQ9nUhuNh1kn,Dust Clears (feat. Noonie Bao),6MDME20pz9RveH9rEXvrOM,36,https://api.spotify.com/v1/tracks/7qtxpp3xkyRQ9nUhuNh1kn
7qtxpp3xkyRQ9nUhuNh1kn,Dust Clears (feat. Noonie Bao),1vIuPjtFhqIPE2n9W2ePgO,36,https://api.spotify.com/v1/tracks/7qtxpp3xkyRQ9nUhuNh1kn
2YSI2ZU7K0JihIzhEZNjBI,Mozart's House (feat. Love Ssega),6MDME20pz9RveH9rEXvrOM,29,https://api.spotify.com/v1/tracks/2YSI2ZU7K0JihIzhEZNjBI
2YSI2ZU7K0JihIzhEZNjBI,Mozart's House (feat. Love Ssega),5NxG91O2LcOKUktBYVWiWd,29,https://api.spotify.com/v1/tracks/2YSI2ZU7K0JihIzhEZNjBI
4PongfwMw4KktvSGBN0JkT,24 Non Stop Babla Disco Dandia - Part 2,20LxVmOnMzPm716JTA7XKi,0,https://api.spotify.com/v1/tracks/4PongfwMw4KktvSGBN0JkT
4PongfwMw4KktvSGBN0JkT,24 Non Stop Babla Disco Dandia - Part 2,4ak5QqrZk1jr2Z0XyubjJi,0,https://api.spotify.com/v1/tracks/4PongfwMw4KktvSGBN0JkT
1simwH5L5m1gLKnugQZtrq,24 Non Stop Babla Disco Dandia - Part 1,20LxVmOnMzPm716JTA7XKi,0,https://api.spotify.com/v1/tracks/1simwH5L5m1gLKnugQZtrq
1simwH5L5m1gLKnugQZtrq,24 Non Stop Babla Disco Dandia - Part 1,4ak5QqrZk1jr2Z0XyubjJi,0,https://api.spotify.com/v1/tracks/1simwH5L5m1gLKnugQZtrq
0i20Mg4mcYjPfk3E3upbvs,Gulabi - Lofi,0oOet2f43PA68X5RxKobEy,32,https://api.spotify.com/v1/tracks/0i20Mg4mcYjPfk3E3upbvs
0i20Mg4mcYjPfk3E3upbvs,Gulabi - Lofi,5wJ1H6ud777odtZl5gG507,32,https://api.spotify.com/v1/tracks/0i20Mg4mcYjPfk3E3upbvs
0Uj8qlu6eTGKd6FIVGrwhZ,This Little Story,69bG9tC62d8oTFC9aTTosn,42,https://api.spotify.com/v1/tracks/0Uj8qlu6eTGKd6FIVGrwhZ
081hXBEkvg9ZMUmzBIFPor,Next To You,69bG9tC62d8oTFC9aTTosn,56,https://api.spotify.com/v1/tracks/081hXBEkvg9ZMUmzBIFPor
3b1hMSra86BaMQRROVk4JD,Hate That I Love You,69bG9tC62d8oTFC9aTTosn,45,https://api.spotify.com/v1/tracks/3b1hMSra86BaMQRROVk4JD
2U9dDFMtSXyniF0uGW4CF2,Cool,6M2wZ9GZgrQXHCFfjv46we,19,https://api.spotify.com/v1/tracks/2U9dDFMtSXyniF0uGW4CF2
7fQcxS1Z2vPvgLRXeCFHNm,Future Nostalgia,6M2wZ9GZgrQXHCFfjv46we,13,https://api.spotify.com/v1/tracks/7fQcxS1Z2vPvgLRXeCFHNm
5b1h2Oqw2lAa6J43jheZ9f,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,14,https://api.spotify.com/v1/tracks/5b1h2Oqw2lAa6J43jheZ9f
6b27y7iyu5XzP7NdbzkNAY,Don't Look Down,7bKupnlF7XOfR1En3K8oAL,0,https://api.spotify.com/v1/tracks/6b27y7iyu5XzP7NdbzkNAY
6oiu87hUwEXU5ao0RgAbd6,Eye To Eye,7bKupnlF7XOfR1En3K8oAL,0,https://api.spotify.com/v1/tracks/6oiu87hUwEXU5ao0RgAbd6
0Bv8NMVTDtVQUvuplOwj63,Faithful,7bKupnlF7XOfR1En3K8oAL,0,https://api.spotify.com/v1/tracks/0Bv8NMVTDtVQUvuplOwj63
6OJB1M8LH3tzJDVjdp7guo,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,2sd9Q3r0Jhqpe3w9WVuG43,0,https://api.spotify.com/v1/tracks/6OJB1M8LH3tzJDVjdp7guo
6OJB1M8LH3tzJDVjdp7guo,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,4zs2Vybqo9ktD8QORpnHfI,0,https://api.spotify.com/v1/tracks/6OJB1M8LH3tzJDVjdp7guo
6uuFvyAj319MshnAwsWxwd,Dark Horse,6jJ0s89eD6GaHleKKya26X,5,https://api.spotify.com/v1/tracks/6uuFvyAj319MshnAwsWxwd
6uuFvyAj319MshnAwsWxwd,Dark Horse,5gCRApTajqwbnHHPbr2Fpi,5,https://api.spotify.com/v1/tracks/6uuFvyAj319MshnAwsWxwd
3aJLRq6dRKkDMrFqkRMhgQ,Die For You,1Xyo4u8uXC1ZmMpatF05PJ,7,https://api.spotify.com/v1/tracks/3aJLRq6dRKkDMrFqkRMhgQ
4gnE2qJck7NmlASm5lragp,You're Not Alone,68DIbVdYkOrGIb71jr0mL1,0,https://api.spotify.com/v1/tracks/4gnE2qJck7NmlASm5lragp
3uIBKiOJ49p7KrxNZhe7kN,Forever Chill,68DIbVdYkOrGIb71jr0mL1,9,https://api.spotify.com/v1/tracks/3uIBKiOJ49p7KrxNZhe7kN
48MYADX3gSHhp91MBqKSJq,Little Love for You,68DIbVdYkOrGIb71jr0mL1,1,https://api.spotify.com/v1/tracks/48MYADX3gSHhp91MBqKSJq
2dO6vsyaEymg9yvsU5GMda,Shiva Shadashkar Stotram,1EKK9k0IAwV1oeJfZITSYo,1,https://api.spotify.com/v1/tracks/2dO6vsyaEymg9yvsU5GMda
2dO6vsyaEymg9yvsU5GMda,Shiva Shadashkar Stotram,6PVKyYtgoqFGeQbwuITPwT,1,https://api.spotify.com/v1/tracks/2dO6vsyaEymg9yvsU5GMda
6DOktQnGPYjNejYkqYdDcH,Shiva Tandava Stotram,1EKK9k0IAwV1oeJfZITSYo,1,https://api.spotify.com/v1/tracks/6DOktQnGPYjNejYkqYdDcH
6DOktQnGPYjNejYkqYdDcH,Shiva Tandava Stotram,6PVKyYtgoqFGeQbwuITPwT,1,https://api.spotify.com/v1/tracks/6DOktQnGPYjNejYkqYdDcH
5JqQEUhQujqs4phsDrjPGq,Mahamrityunjay Stotram,1EKK9k0IAwV1oeJfZITSYo,2,https://api.spotify.com/v1/tracks/5JqQEUhQujqs4phsDrjPGq
5JqQEUhQujqs4phsDrjPGq,Mahamrityunjay Stotram,4liVhpaqbNMnxi4pOG4pI0,2,https://api.spotify.com/v1/tracks/5JqQEUhQujqs4phsDrjPGq
5JqQEUhQujqs4phsDrjPGq,Mahamrityunjay Stotram,6PVKyYtgoqFGeQbwuITPwT,2,https://api.spotify.com/v1/tracks/5JqQEUhQujqs4phsDrjPGq
0uGmdq4aBj9WyyHPMjTS6O,Rock and Roll Queen - Live,6ysQi6NI88X627t2srsWz6,9,https://api.spotify.com/v1/tracks/0uGmdq4aBj9WyyHPMjTS6O
5bLWNKxdAKGbVFUZxiDa8Y,Intro - Live,6ysQi6NI88X627t2srsWz6,12,https://api.spotify.com/v1/tracks/5bLWNKxdAKGbVFUZxiDa8Y
1j313gl1jSzBWAMHegO48g,One of the Boys - Live,6ysQi6NI88X627t2srsWz6,5,https://api.spotify.com/v1/tracks/1j313gl1jSzBWAMHegO48g
5eqeMVPaAdTguY3X80o7Dn,Raglan Road,3nlHsNqwCSvT988ZfSW1Yh,22,https://api.spotify.com/v1/tracks/5eqeMVPaAdTguY3X80o7Dn
0otbbv3RVztij0PAPoROdw,Into The Mystic,3nlHsNqwCSvT988ZfSW1Yh,21,https://api.spotify.com/v1/tracks/0otbbv3RVztij0PAPoROdw
7tvPSe2wu3L3QAmMU0ZhWz,Where The Streets Have No Name,3nlHsNqwCSvT988ZfSW1Yh,26,https://api.spotify.com/v1/tracks/7tvPSe2wu3L3QAmMU0ZhWz
2cxfY30BG5VaoJPYwobNjh,Headphones,72Y9Bw2JjFinHJvflle8lh,0,https://api.spotify.com/v1/tracks/2cxfY30BG5VaoJPYwobNjh
2cxfY30BG5VaoJPYwobNjh,Headphones,0dhvA4ex79khKjjpo11lGE,0,https://api.spotify.com/v1/tracks/2cxfY30BG5VaoJPYwobNjh
630lTJGaaPozCNhaaYXFEN,Frenchette - Live,0WhGV9lzljq2QKJ8ipw6jx,3,https://api.spotify.com/v1/tracks/630lTJGaaPozCNhaaYXFEN
6g43qZmgFTkawCdpFWxtG7,Girls - Live,0WhGV9lzljq2QKJ8ipw6jx,4,https://api.spotify.com/v1/tracks/6g43qZmgFTkawCdpFWxtG7
0WKuR23x6zglDYJ43beAS3,Funky But Chic - Live,0WhGV9lzljq2QKJ8ipw6jx,3,https://api.spotify.com/v1/tracks/0WKuR23x6zglDYJ43beAS3
3XTXT7rzTajCSsh3t44UcD,Kill Myself,6kBjAFKyd0he7LiA5GQ3Gz,23,https://api.spotify.com/v1/tracks/3XTXT7rzTajCSsh3t44UcD
5Rk0lRBHtpyGX6touP2glf,Dirty Little Pop Song,6kBjAFKyd0he7LiA5GQ3Gz,30,https://api.spotify.com/v1/tracks/5Rk0lRBHtpyGX6touP2glf
5ONREMoXcsPesX1LcLyAiw,Playmate To Jesus,6kBjAFKyd0he7LiA5GQ3Gz,34,https://api.spotify.com/v1/tracks/5ONREMoXcsPesX1LcLyAiw
2PQ46OJRaohMeuryUudSJQ,Intro - Live 1978,450o9jw6AtiQlQkHCdH6Ru,4,https://api.spotify.com/v1/tracks/2PQ46OJRaohMeuryUudSJQ
7vFGjBdKJ3VcDv1VEm68mb,Cholly (Funk Gettin' Ready To Roll) - Live 1978,450o9jw6AtiQlQkHCdH6Ru,6,https://api.spotify.com/v1/tracks/7vFGjBdKJ3VcDv1VEm68mb
7tfyaTDasJvfr72z25dsV0,Give Up The Funk (Tear The Roof Off The Suckah) - Live 1978,450o9jw6AtiQlQkHCdH6Ru,6,https://api.spotify.com/v1/tracks/7tfyaTDasJvfr72z25dsV0
784n8FJykUfAXZ31ZkVcND,Princess Peach,2WzaAvm2bBCf4pEhyuDgCY,27,https://api.spotify.com/v1/tracks/784n8FJykUfAXZ31ZkVcND
0VLvkzMA3HY5192XZWOBO2,Holiday,2WzaAvm2bBCf4pEhyuDgCY,23,https://api.spotify.com/v1/tracks/0VLvkzMA3HY5192XZWOBO2
7L5JWXg2lkOgvTbauwUe5X,Holiday Interlude,2WzaAvm2bBCf4pEhyuDgCY,33,https://api.spotify.com/v1/tracks/7L5JWXg2lkOgvTbauwUe5X
46ZzdxYOpSDPyCgSAzxI03,Take Your Love Away,3J9tQvcK0bY3CcVcgRELxH,5,https://api.spotify.com/v1/tracks/46ZzdxYOpSDPyCgSAzxI03
0H4LPhosKQpfmBweYMG2Gv,Show Me the Way,3J9tQvcK0bY3CcVcgRELxH,19,https://api.spotify.com/v1/tracks/0H4LPhosKQpfmBweYMG2Gv
6CQmv29CGjl9NDUjW7ed6l,Please Be Mine,3J9tQvcK0bY3CcVcgRELxH,12,https://api.spotify.com/v1/tracks/6CQmv29CGjl9NDUjW7ed6l
2FlcxnvybdwpaMmMhaRtSN,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,70,https://api.spotify.com/v1/tracks/2FlcxnvybdwpaMmMhaRtSN
4Ulqu89XempybuL8ApUeqL,Cool,6M2wZ9GZgrQXHCFfjv46we,63,https://api.spotify.com/v1/tracks/4Ulqu89XempybuL8ApUeqL
3iYNJX4FTRGlfMQySjlGNr,Future Nostalgia,6M2wZ9GZgrQXHCFfjv46we,63,https://api.spotify.com/v1/tracks/3iYNJX4FTRGlfMQySjlGNr
4HOryCnbme0zBnF8LWij3f,Getting Older,6qqNVTkY8uBg9cP3Jd7DAH,72,https://api.spotify.com/v1/tracks/4HOryCnbme0zBnF8LWij3f
2KnuaZYoGzDoHiBTNYOTXG,Billie Bossa Nova,6qqNVTkY8uBg9cP3Jd7DAH,74,https://api.spotify.com/v1/tracks/2KnuaZYoGzDoHiBTNYOTXG
7bcy34fBT2ap1L4bfPsl9q,I Didn't Change My Number,6qqNVTkY8uBg9cP3Jd7DAH,73,https://api.spotify.com/v1/tracks/7bcy34fBT2ap1L4bfPsl9q
49BAkxqEhkmEOKe4HQ9Ua4,How Far Can Too Far Go? - Live 1986,4lYtGx5NZQJHsMyhHc5iz3,6,https://api.spotify.com/v1/tracks/49BAkxqEhkmEOKe4HQ9Ua4
1lzYFf9XYnYoqN5l0tt1xk,Heartbreak Hotel - Live 1986,4lYtGx5NZQJHsMyhHc5iz3,8,https://api.spotify.com/v1/tracks/1lzYFf9XYnYoqN5l0tt1xk
1Ort2fLB3HNJMZCilq8BGo,Chicken - Live 1986,4lYtGx5NZQJHsMyhHc5iz3,6,https://api.spotify.com/v1/tracks/1Ort2fLB3HNJMZCilq8BGo
2iNIxgkPAinxoEBYfMsXye,WAY DOWN LOW,67MNhiAICFY6Pwc2YxCO0K,33,https://api.spotify.com/v1/tracks/2iNIxgkPAinxoEBYfMsXye
5th4qmzqypj0mP6snOjo3e,FEVER,67MNhiAICFY6Pwc2YxCO0K,34,https://api.spotify.com/v1/tracks/5th4qmzqypj0mP6snOjo3e
6ltzTNEQ3pMDVoRcEby4oV,LOST MY MIND,67MNhiAICFY6Pwc2YxCO0K,43,https://api.spotify.com/v1/tracks/6ltzTNEQ3pMDVoRcEby4oV
0HQEOPvatRTJUWMDOkAtyr,Catching Vibes,6axmSYB8DrinCtOpP8BTU8,13,https://api.spotify.com/v1/tracks/0HQEOPvatRTJUWMDOkAtyr
2AXpG6niNbU6V0iJ1IPbIP,One Kiss x I Was Never There - Mentaliter Insani Remix,6axmSYB8DrinCtOpP8BTU8,53,https://api.spotify.com/v1/tracks/2AXpG6niNbU6V0iJ1IPbIP
0KxdQCHz7G4r1thfE0SU3o,Crazy,6axmSYB8DrinCtOpP8BTU8,20,https://api.spotify.com/v1/tracks/0KxdQCHz7G4r1thfE0SU3o
1kOfZShwvYeN4b4UocSGMm,"Ramble On - Live: O2 Arena, London - December 10, 2007",36QJpDe2go2KgaRleHCDTp,34,https://api.spotify.com/v1/tracks/1kOfZShwvYeN4b4UocSGMm
5xAWsRDWBaEv0aFsAAqJBD,"Black Dog - Live: O2 Arena, London - December 10, 2007",36QJpDe2go2KgaRleHCDTp,35,https://api.spotify.com/v1/tracks/5xAWsRDWBaEv0aFsAAqJBD
7wGaViRu4g24CDqUcnJrGp,"Good Times Bad Times - Live: O2 Arena, London - December 10, 2007",36QJpDe2go2KgaRleHCDTp,36,https://api.spotify.com/v1/tracks/7wGaViRu4g24CDqUcnJrGp
39bffPjf16QYjwsZTShThN,Gariyaa De,1HnV8VaGdip3y1SpJPgft0,44,https://api.spotify.com/v1/tracks/39bffPjf16QYjwsZTShThN
39bffPjf16QYjwsZTShThN,Gariyaa De,6qITfnkBIJmKQVCCeABAEN,44,https://api.spotify.com/v1/tracks/39bffPjf16QYjwsZTShThN
6whFOKXLPs1ZgUZEFWtYxN,I'll Be Back Again,1KeIof0zqga5ojkmOKg88P,1,https://api.spotify.com/v1/tracks/6whFOKXLPs1ZgUZEFWtYxN
7oEWnpWoQjvzNUQxdf9pej,Better skies,1KeIof0zqga5ojkmOKg88P,2,https://api.spotify.com/v1/tracks/7oEWnpWoQjvzNUQxdf9pej
4h7bPlelHzpLCDSPcEgLpS,Mr. Do It! - English version,1KeIof0zqga5ojkmOKg88P,1,https://api.spotify.com/v1/tracks/4h7bPlelHzpLCDSPcEgLpS
6l5vBDXoQIykSsa8GIopkD,"Trash - Radio Broadcast, Remastered",0WhGV9lzljq2QKJ8ipw6jx,1,https://api.spotify.com/v1/tracks/6l5vBDXoQIykSsa8GIopkD
6cA5YUxkWyZQWpkTEJdf07,"Lookin' For A Kiss - Radio Broadcast, Remastered",0WhGV9lzljq2QKJ8ipw6jx,2,https://api.spotify.com/v1/tracks/6cA5YUxkWyZQWpkTEJdf07
6cvlLVQsawrsX9PFQO7zFF,"Puss 'n' Boots - Radio Broadcast, Remastered",0WhGV9lzljq2QKJ8ipw6jx,2,https://api.spotify.com/v1/tracks/6cvlLVQsawrsX9PFQO7zFF
6PoR04VZAFYE4xY3MxLuq4,Flying On My Own,4S9EykWXhStSc15wEx8QFK,47,https://api.spotify.com/v1/tracks/6PoR04VZAFYE4xY3MxLuq4
0zjaKZG60TLWtuCSUcpmy9,Lovers Never Die,4S9EykWXhStSc15wEx8QFK,37,https://api.spotify.com/v1/tracks/0zjaKZG60TLWtuCSUcpmy9
3X5LV4eUBqHFsXUg2PaxYU,Falling In Love Again,4S9EykWXhStSc15wEx8QFK,39,https://api.spotify.com/v1/tracks/3X5LV4eUBqHFsXUg2PaxYU
6hddzvFg1hEQJi7G8JjaTa,White Wedding - CRAY Remix,7lzordPuZEXxwt9aoVZYmG,29,https://api.spotify.com/v1/tracks/6hddzvFg1hEQJi7G8JjaTa
6hddzvFg1hEQJi7G8JjaTa,White Wedding - CRAY Remix,7pylhrS9HpyWwbTtmEqg9K,29,https://api.spotify.com/v1/tracks/6hddzvFg1hEQJi7G8JjaTa
1I3kwzmR9vPPN3PMmtyHF1,Eyes Without A Face - Tropkillaz Remix,7lzordPuZEXxwt9aoVZYmG,30,https://api.spotify.com/v1/tracks/1I3kwzmR9vPPN3PMmtyHF1
1I3kwzmR9vPPN3PMmtyHF1,Eyes Without A Face - Tropkillaz Remix,5bzWtCkjIAMgN93gLt56SO,30,https://api.spotify.com/v1/tracks/1I3kwzmR9vPPN3PMmtyHF1
1nwRpMs1SAAPYH9ISAld7E,Dancing With Myself - RAC Remix,7lzordPuZEXxwt9aoVZYmG,29,https://api.spotify.com/v1/tracks/1nwRpMs1SAAPYH9ISAld7E
1nwRpMs1SAAPYH9ISAld7E,Dancing With Myself - RAC Remix,4AGwPDdh1y8hochNzHy5HC,29,https://api.spotify.com/v1/tracks/1nwRpMs1SAAPYH9ISAld7E
5noo9uv3THV67AW49KBuPX,"Raw Power - Live, The Whisky A Go Go, Los Angeles, 16 September 1973",4BFMTELQyWJU1SwqcXMBm3,5,https://api.spotify.com/v1/tracks/5noo9uv3THV67AW49KBuPX
6DlCkBN9ilenjL8y8TJbL3,"Search And Destroy - Live, The Whisky A Go Go, Los Angeles, 16 September 1973",4BFMTELQyWJU1SwqcXMBm3,4,https://api.spotify.com/v1/tracks/6DlCkBN9ilenjL8y8TJbL3
7aNN42V9Pl3pCKLZTZcy92,"Head On - Live, The Whisky A Go Go, Los Angeles, 16 September 1973",4BFMTELQyWJU1SwqcXMBm3,3,https://api.spotify.com/v1/tracks/7aNN42V9Pl3pCKLZTZcy92
5EfNmp77pXgBrLT76ml4Av,Warning - 2016 Remaster,5me0Irg2ANcsgc93uaYrpb,10,https://api.spotify.com/v1/tracks/5EfNmp77pXgBrLT76ml4Av
5bEYM1E5KdZFGIQX550anr,Faith (Interlude) - 2016 Remaster,5NDMothbpdpq2xHqSjrrWn,4,https://api.spotify.com/v1/tracks/5bEYM1E5KdZFGIQX550anr
6GkQioow1JGGXe5LqvWz2u,Victory (feat. The Notorious B.I.G. & Busta Rhymes) - 2016 Remaster,59wfkuBoNyhDMQGCljbUbA,33,https://api.spotify.com/v1/tracks/6GkQioow1JGGXe5LqvWz2u
6GkQioow1JGGXe5LqvWz2u,Victory (feat. The Notorious B.I.G. & Busta Rhymes) - 2016 Remaster,1YfEcTuGvBQ8xSD1f53UnK,33,https://api.spotify.com/v1/tracks/6GkQioow1JGGXe5LqvWz2u
6GkQioow1JGGXe5LqvWz2u,Victory (feat. The Notorious B.I.G. & Busta Rhymes) - 2016 Remaster,5me0Irg2ANcsgc93uaYrpb,33,https://api.spotify.com/v1/tracks/6GkQioow1JGGXe5LqvWz2u
